Date,Open,High,Low,Close,Volume,Adj Close
20/10/2004,3722.600098,3727.300049,3710.899902,3710.899902,789852000,3710.899902
21/10/2004,3712.300049,3717.899902,3705.300049,3715.699951,784173200,3715.699951
22/10/2004,3720.699951,3726.899902,3717.600098,3720.699951,668597000,3720.699951
25/10/2004,3720.600098,3720.600098,3688.300049,3694.399902,654392800,3694.399902
26/10/2004,3696.100098,3726.100098,3696.100098,3718.199951,897406200,3718.199951
27/10/2004,3721.300049,3757.899902,3721.300049,3753.699951,812415000,3753.699951
28/10/2004,3757.300049,3787.600098,3757.100098,3784,887583000,3784
29/10/2004,3775.100098,3786.300049,3772.199951,3786.300049,942266800,3786.300049
1/11/2004,3788.199951,3797.399902,3783.699951,3797.399902,457932800,3797.399902
2/11/2004,3799.899902,3808.800049,3795.5,3805.600098,402598600,3805.600098
3/11/2004,3802.899902,3839.199951,3802.800049,3839.199951,901857600,3839.199951
4/11/2004,3838.699951,3864,3836,3849.800049,644601400,3849.800049
5/11/2004,3850.199951,3866.699951,3849.800049,3854.5,829651000,3854.5
8/11/2004,3849.600098,3860.5,3830.199951,3832.899902,497229600,3832.899902
9/11/2004,3834.300049,3851.300049,3833.5,3846.5,627685400,3846.5
10/11/2004,3846.300049,3857.699951,3842.899902,3857.699951,639402000,3857.699951
11/11/2004,3862.800049,3876.800049,3862.399902,3873.600098,650870400,3873.600098
12/11/2004,3875.199951,3877.100098,3865.399902,3872.600098,646162400,3872.600098
15/11/2004,3873.5,3892.399902,3873.5,3890.899902,485187200,3890.899902
16/11/2004,3890.300049,3891.5,3873.600098,3879.899902,621261200,3879.899902
17/11/2004,3877.699951,3892.199951,3875.899902,3889.899902,591815400,3889.899902
18/11/2004,3890.399902,3902,3890.399902,3893.399902,747820000,3893.399902
19/11/2004,3891.899902,3892,3881.5,3887.300049,530897600,3887.300049
22/11/2004,3885.100098,3885.100098,3841.600098,3846.800049,543739000,3846.800049
23/11/2004,3852.5,3878.899902,3852.5,3878.899902,672071000,3878.899902
24/11/2004,3879.800049,3900.600098,3878.800049,3894.699951,666652600,3894.699951
25/11/2004,3898.300049,3917.199951,3897.899902,3914.800049,659502000,3914.800049
26/11/2004,3917.300049,3928.199951,3906.199951,3922.899902,632332000,3922.899902
29/11/2004,3922,3943,3922,3938.100098,473673200,3938.100098
30/11/2004,3938.5,3953.300049,3935.300049,3942.800049,628190600,3942.800049
1/12/2004,3943.5,3946.399902,3914.300049,3914.300049,770036800,3914.300049
2/12/2004,3920,3960,3920,3955.100098,585022800,3955.100098
3/12/2004,3950,3960.100098,3946.199951,3951.399902,525555400,3951.399902
6/12/2004,3951.300049,3972.399902,3951.199951,3959.899902,432569000,3959.899902
7/12/2004,3958.300049,3970,3939.399902,3939.699951,590320600,3939.699951
8/12/2004,3936.600098,3936.600098,3903.699951,3909.800049,687869200,3909.800049
9/12/2004,3907.699951,3920.899902,3889.300049,3898.899902,569147400,3898.899902
10/12/2004,3899,3923.5,3899,3911.399902,725930800,3911.399902
13/12/2004,3911.199951,3929.800049,3911.199951,3919.5,464286600,3919.5
14/12/2004,3925.600098,3939.300049,3925.5,3936.800049,540237200,3936.800049
15/12/2004,3938.600098,3964.300049,3938,3953,456235600,3953
16/12/2004,3957.399902,3986.399902,3957.199951,3982.300049,699063600,3982.300049
17/12/2004,3981.699951,4002.699951,3974.699951,3995.300049,629378600,3995.300049
20/12/2004,3996.100098,3998.800049,3987.300049,3998.399902,423844400,3998.399902
21/12/2004,4002.199951,4023,4001.100098,4018.300049,436399400,4018.300049
22/12/2004,4020.699951,4043.699951,4020.699951,4037.399902,485596200,4037.399902
23/12/2004,4036.300049,4036.899902,4022,4029.399902,404565000,4029.399902
24/12/2004,4031.300049,4049.300049,4030.5,4049.300049,516749800,4049.300049
27/12/2004,4031.300049,4049.300049,4030.5,4049.300049,516749800,4049.300049
28/12/2004,4031.300049,4049.300049,4030.5,4049.300049,516749800,4049.300049
29/12/2004,4048.300049,4048.399902,4038.699951,4044,174622600,4044
30/12/2004,4044.300049,4057.100098,4043.899902,4057,160438600,4057
31/12/2004,4055.399902,4056.300049,4048.5,4053.100098,159295400,4053.100098
4/01/2005,4051.100098,4062.300049,4048.600098,4060.699951,245286000,4060.699951
5/01/2005,4060.600098,4060.600098,4030.600098,4043.399902,414356600,4043.399902
6/01/2005,4041.5,4042.5,4030.300049,4033.300049,452616400,4033.300049
7/01/2005,4036.899902,4068.399902,4036.899902,4062.800049,406344200,4062.800049
10/01/2005,4063,4076,4057.899902,4071.699951,464202400,4071.699951
11/01/2005,4073,4083.5,4070.300049,4070.300049,510558600,4070.300049
12/01/2005,4071.5,4073.199951,4058.699951,4068.300049,463617400,4068.300049
13/01/2005,4071.600098,4086.5,4067,4069.100098,542309400,4069.100098
14/01/2005,4067,4068.399902,4056,4062.899902,501165000,4062.899902
17/01/2005,4064.199951,4084,4064.199951,4079,500894200,4079
18/01/2005,4083.399902,4094.800049,4057.699951,4065.5,567539400,4065.5
19/01/2005,4069.600098,4081.800049,4043,4055.699951,617826400,4055.699951
20/01/2005,4049.899902,4049.899902,4031.300049,4038.5,504458400,4038.5
21/01/2005,4037.899902,4048.399902,4036.699951,4046.399902,419230200,4046.399902
24/01/2005,4046.199951,4054.600098,4044.399902,4047.600098,467250400,4047.600098
25/01/2005,4052.899902,4069.699951,4052.199951,4056.399902,548450600,4056.399902
27/01/2005,4062,4106,4061.5,4101.200195,579123000,4101.200195
28/01/2005,4103.299805,4114.299805,4096.399902,4096.399902,803387800,4096.399902
31/01/2005,4096.600098,4109,4094.600098,4106.700195,532522800,4106.700195
1/02/2005,4112,4130.200195,4112,4127.200195,543535800,4127.200195
2/02/2005,4136.200195,4146.299805,4135.200195,4141.200195,722175200,4141.200195
3/02/2005,4143.399902,4153.700195,4141.899902,4146.299805,727974000,4146.299805
4/02/2005,4143.399902,4159.700195,4137.700195,4156.200195,652793200,4156.200195
7/02/2005,4159.5,4188.799805,4159.5,4182.899902,517638600,4182.899902
8/02/2005,4183.700195,4183.899902,4163.799805,4172.299805,624117600,4172.299805
9/02/2005,4172.600098,4180.200195,4158.100098,4163.200195,582456800,4163.200195
10/02/2005,4162.399902,4164.200195,4148.100098,4160,565856600,4160
11/02/2005,4162.399902,4169.899902,4158,4160.799805,531677800,4160.799805
14/02/2005,4165.799805,4177.799805,4136,4143,784032600,4143
15/02/2005,4142.799805,4150.299805,4132.700195,4136.299805,581859200,4136.299805
16/02/2005,4146.200195,4158.799805,4137.899902,4142.799805,603488800,4142.799805
17/02/2005,4147.799805,4160.100098,4141,4155,577841600,4155
18/02/2005,4152.899902,4156.399902,4141.700195,4151.799805,553882000,4151.799805
21/02/2005,4156.600098,4158.600098,4152.799805,4153.600098,461054800,4153.600098
22/02/2005,4155.299805,4159.5,4134,4138.399902,570898800,4138.399902
23/02/2005,4136.100098,4136.100098,4101.600098,4103.299805,663886800,4103.299805
24/02/2005,4103.200195,4120.600098,4086.699951,4086.699951,662382200,4086.699951
25/02/2005,4092.600098,4121.299805,4091.899902,4116.399902,804740400,4116.399902
28/02/2005,4118.799805,4159.200195,4118.799805,4156.5,594472600,4156.5
1/03/2005,4156.899902,4164.399902,4140.100098,4164.299805,729209200,4164.299805
2/03/2005,4158.899902,4180.600098,4158.600098,4172.200195,627221400,4172.200195
3/03/2005,4170.899902,4197.799805,4165.600098,4185.799805,580477200,4185.799805
4/03/2005,4186,4209.799805,4186,4201.899902,503470800,4201.899902
7/03/2005,4207.5,4227.200195,4207.399902,4218.600098,431017600,4218.600098
8/03/2005,4213.299805,4225.700195,4213.200195,4223.299805,569777400,4223.299805
9/03/2005,4224.5,4234.899902,4216,4223,741576800,4223
10/03/2005,4217.200195,4218.200195,4195.799805,4199.200195,639255000,4199.200195
11/03/2005,4199.100098,4199.100098,4183.799805,4192.5,654882400,4192.5
14/03/2005,4192.399902,4220,4184.799805,4218.600098,450716800,4218.600098
15/03/2005,4218.799805,4230.399902,4210.399902,4210.899902,542015200,4210.899902
16/03/2005,4209.600098,4237.299805,4209.600098,4229.899902,702043000,4229.899902
17/03/2005,4230,4232.899902,4209.700195,4217.299805,686323400,4217.299805
18/03/2005,4222.799805,4242.299805,4222.5,4236.799805,643157200,4236.799805
21/03/2005,4238,4255.799805,4238,4255.799805,466926200,4255.799805
22/03/2005,4255.700195,4255.700195,4224.299805,4225.5,635035000,4225.5
23/03/2005,4219.200195,4219.200195,4164.600098,4164.600098,632125200,4164.600098
24/03/2005,4158,4162.600098,4120.899902,4131.600098,745012600,4131.600098
29/03/2005,4129.700195,4144.200195,4086.399902,4091.899902,552575800,4091.899902
30/03/2005,4082.699951,4095,4051.5,4083.600098,677539800,4083.600098
31/03/2005,4089.399902,4114.100098,4089.399902,4100.600098,632927200,4100.600098
1/04/2005,4108,4129,4107.399902,4126.399902,566046200,4126.399902
4/04/2005,4126.799805,4126.899902,4103,4109.200195,457262400,4109.200195
5/04/2005,4109.700195,4117.200195,4101.600098,4117.200195,591562600,4117.200195
6/04/2005,4118.200195,4138.399902,4098.5,4106.200195,582294600,4106.200195
7/04/2005,4109.899902,4119.5,4103,4112.399902,507515200,4112.399902
8/04/2005,4120.200195,4148.5,4120.200195,4148.5,494671000,4148.5
11/04/2005,4144.700195,4144.700195,4112,4115.799805,360786000,4115.799805
12/04/2005,4113.799805,4123.399902,4111.600098,4123.399902,483109400,4123.399902
13/04/2005,4124,4139.299805,4110,4115,598538600,4115
14/04/2005,4111.5,4111.5,4060.199951,4063.300049,607271000,4063.300049
15/04/2005,4050.5,4050.5,3989.899902,3993.399902,780514000,3993.399902
18/04/2005,3980.899902,3980.899902,3935.300049,3936.5,615494000,3936.5
19/04/2005,3944.100098,3996.399902,3944.100098,3996.399902,598253400,3996.399902
20/04/2005,4003.899902,4032.100098,3993.300049,4001.899902,709521600,4001.899902
21/04/2005,3993.800049,3993.899902,3966.300049,3988.600098,565770200,3988.600098
22/04/2005,3996,4023.5,3996,4009.600098,601710000,4009.600098
26/04/2005,4011.100098,4020.899902,3988.600098,3999.100098,522228200,3999.100098
27/04/2005,3990.199951,3992.699951,3968.800049,3987.5,490895400,3987.5
28/04/2005,3979.899902,3982.800049,3967.399902,3975.300049,541112000,3975.300049
29/04/2005,3966.100098,3966.100098,3930.399902,3943.100098,767976800,3943.100098
2/05/2005,3949.899902,3973.100098,3949.600098,3969.199951,386861200,3969.199951
3/05/2005,3972.899902,3987.600098,3931.800049,3943.600098,486142600,3943.600098
4/05/2005,3945.699951,3945.699951,3894.399902,3905.5,637338400,3905.5
5/05/2005,3912.300049,3921.800049,3886,3915,648221200,3915
6/05/2005,3915.699951,3942.699951,3912.100098,3939.800049,510546000,3939.800049
9/05/2005,3942.5,3965.5,3934.399902,3956.800049,467820600,3956.800049
10/05/2005,3956.600098,3973.899902,3936.699951,3949.100098,639842000,3949.100098
11/05/2005,3944.5,3959.899902,3935.100098,3958.600098,472350400,3958.600098
12/05/2005,3957.800049,3979.199951,3955.5,3979.199951,594847000,3979.199951
13/05/2005,3970.300049,3970.399902,3945.899902,3965.5,517373800,3965.5
16/05/2005,3956.600098,3956.600098,3918.699951,3923.800049,438578400,3923.800049
17/05/2005,3928.600098,3940.699951,3902.199951,3911.699951,532024400,3911.699951
18/05/2005,3917,3951,3917,3940.5,533124400,3940.5
19/05/2005,3951,3993.699951,3950.399902,3993.699951,600576800,3993.699951
20/05/2005,3993.899902,4004.800049,3990.800049,3990.800049,540147000,3990.800049
23/05/2005,3991.399902,4024.899902,3990.699951,4024.300049,467709400,4024.300049
24/05/2005,4026.699951,4055.5,4024.100098,4054.300049,642238600,4054.300049
25/05/2005,4057,4068.5,4047,4047.300049,518747800,4047.300049
26/05/2005,4044.100098,4050.399902,4033.100098,4050.399902,520969200,4050.399902
27/05/2005,4050.100098,4076.5,4050.100098,4073.899902,629985400,4073.899902
30/05/2005,4074,4090.399902,4074,4089.5,422585000,4089.5
31/05/2005,4089,4098.799805,4070.399902,4070.399902,924134000,4070.399902
1/06/2005,4069.399902,4105.5,4061.399902,4103.700195,698579600,4103.700195
2/06/2005,4112.200195,4148.299805,4112,4136.399902,629817800,4136.399902
3/06/2005,4138.100098,4149.299805,4127.799805,4149.299805,616073200,4149.299805
6/06/2005,4147.200195,4161.299805,4136.700195,4154.600098,525802400,4154.600098
7/06/2005,4153.600098,4161.899902,4152.100098,4160.100098,549618600,4160.100098
8/06/2005,4158.299805,4181.899902,4147.700195,4173.299805,554317400,4173.299805
9/06/2005,4170.600098,4185,4163.299805,4168.899902,509466800,4168.899902
10/06/2005,4168.100098,4180.399902,4168.100098,4180,448622600,4180
14/06/2005,4180.200195,4196.299805,4180.200195,4189.600098,547855600,4189.600098
15/06/2005,4189.700195,4203.799805,4184.700195,4203.799805,595606800,4203.799805
16/06/2005,4211.5,4240.899902,4208.299805,4221.299805,820965400,4221.299805
17/06/2005,4230.100098,4267.299805,4228.899902,4267.299805,722011600,4267.299805
20/06/2005,4268.899902,4275.600098,4256,4262.299805,546691800,4262.299805
21/06/2005,4262.200195,4270.100098,4251.399902,4255.299805,621583200,4255.299805
22/06/2005,4252.5,4252.5,4227.399902,4232.100098,630232400,4232.100098
23/06/2005,4230.100098,4245.799805,4221.399902,4225.600098,663943000,4225.600098
24/06/2005,4218,4218,4184.299805,4203.799805,754948000,4203.799805
27/06/2005,4203.700195,4203.700195,4183.700195,4191.200195,605662800,4191.200195
28/06/2005,4191.100098,4224.899902,4191.100098,4222,651038600,4222
29/06/2005,4226.5,4243.600098,4208.200195,4216.600098,650058400,4216.600098
30/06/2005,4216,4238.100098,4209,4229.899902,0,4229.899902
1/07/2005,4225.899902,4229.100098,4200.899902,4224.100098,566181000,4224.100098
4/07/2005,4226.700195,4244.100098,4226.5,4234.700195,382182000,4234.700195
5/07/2005,4237.700195,4257.200195,4237.700195,4253.600098,505958200,4253.600098
6/07/2005,4257.200195,4269.5,4234.100098,4234.100098,524211800,4234.100098
7/07/2005,4238,4238.100098,4196.299805,4197.600098,610229600,4197.600098
8/07/2005,4193.799805,4206.600098,4179.799805,4193.799805,416782200,4193.799805
11/07/2005,4200.100098,4230,4200.100098,4226.600098,356448000,4226.600098
12/07/2005,4229.399902,4235.399902,4223.799805,4225.100098,492277000,4225.100098
13/07/2005,4228.200195,4240.700195,4227.5,4240.200195,770836200,4240.200195
14/07/2005,4242.799805,4258.899902,4241.5,4257.700195,483636400,4257.700195
15/07/2005,4256.299805,4263.700195,4254.200195,4254.200195,405700400,4254.200195
18/07/2005,4251.399902,4271.200195,4247.899902,4259.899902,392373800,4259.899902
19/07/2005,4255.100098,4255.100098,4235.899902,4239.799805,593261200,4239.799805
20/07/2005,4241.899902,4269.899902,4241.600098,4263.299805,522197400,4263.299805
21/07/2005,4272.399902,4309.799805,4272.399902,4302.700195,738950000,4302.700195
22/07/2005,4300.799805,4325.100098,4294.700195,4324.200195,715104200,4324.200195
25/07/2005,4324.5,4348.100098,4324.5,4335.600098,723161600,4335.600098
26/07/2005,4332.600098,4346.600098,4326.100098,4338.100098,637775800,4338.100098
27/07/2005,4337.5,4350,4337.5,4347.600098,609272400,4347.600098
28/07/2005,4352,4357.399902,4326.700195,4329.100098,662526600,4329.100098
29/07/2005,4335.299805,4351.200195,4334.899902,4346.700195,718397000,4346.700195
1/08/2005,4346.799805,4351.100098,4333.200195,4337.600098,333785800,4337.600098
2/08/2005,4336.799805,4348.299805,4325.100098,4343.399902,726292000,4343.399902
3/08/2005,4348.899902,4354.100098,4325.899902,4326.299805,743015200,4326.299805
4/08/2005,4334.899902,4347.600098,4326.600098,4328.5,652533600,4328.5
5/08/2005,4327.700195,4336,4317.299805,4333.100098,565298200,4333.100098
8/08/2005,4334.600098,4369.600098,4330.399902,4365.200195,483098600,4365.200195
9/08/2005,4371.100098,4377.100098,4358.299805,4374.5,519533400,4374.5
10/08/2005,4377.799805,4384.799805,4366.700195,4384.799805,640163200,4384.799805
11/08/2005,4387.200195,4425.299805,4386.5,4423.899902,768895600,4423.899902
12/08/2005,4429.399902,4435.200195,4418,4431.899902,753680200,4431.899902
15/08/2005,4430.5,4440.299805,4417.399902,4425.5,519589800,4425.5
16/08/2005,4426.100098,4449.5,4425.5,4446.299805,547590400,4446.299805
17/08/2005,4439.700195,4442.600098,4425.600098,4429.799805,635655400,4429.799805
18/08/2005,4430.200195,4430.200195,4401.899902,4410.200195,632579600,4410.200195
19/08/2005,4410.100098,4429.899902,4407.899902,4429.899902,589564400,4429.899902
22/08/2005,4435.899902,4462.700195,4435,4462.700195,653155200,4462.700195
23/08/2005,4464.799805,4465.899902,4449.799805,4451.600098,617267400,4451.600098
24/08/2005,4447,4447,4406.600098,4417,629497600,4417
25/08/2005,4405.700195,4406,4385.899902,4393.600098,850156000,4393.600098
26/08/2005,4401.100098,4422.899902,4400.899902,4419.100098,851477000,4419.100098
29/08/2005,4409,4409.899902,4363.799805,4368.5,572929000,4368.5
30/08/2005,4369,4409,4369,4407.399902,481027800,4407.399902
31/08/2005,4407.600098,4413.5,4386.5,4413.5,624791400,4413.5
1/09/2005,4419.700195,4460.100098,4419.700195,4460.100098,611321600,4460.100098
2/09/2005,4464.100098,4476.299805,4435.899902,4435.899902,629555200,4435.899902
5/09/2005,4435.399902,4435.700195,4405.899902,4417.200195,627552000,4417.200195
6/09/2005,4415.700195,4436.299805,4415.700195,4422.299805,605825400,4422.299805
7/09/2005,4428.600098,4456.600098,4428.600098,4456.299805,724839400,4456.299805
8/09/2005,4457.100098,4466.200195,4438.899902,4439.799805,622008800,4439.799805
9/09/2005,4436.600098,4436.600098,4409.5,4432.700195,463357600,4432.700195
12/09/2005,4438.100098,4446,4431.399902,4437.5,470337200,4437.5
13/09/2005,4439,4460.5,4431.799805,4456.299805,532852400,4456.299805
14/09/2005,4454.600098,4479.299805,4447.5,4473.600098,677384800,4473.600098
15/09/2005,4469.700195,4480.299805,4460.200195,4466.399902,917992800,4466.399902
16/09/2005,4472.799805,4508.399902,4472.600098,4499.399902,694516400,4499.399902
19/09/2005,4501,4522.100098,4499.600098,4499.600098,437210200,4499.600098
20/09/2005,4501,4530.399902,4500.399902,4527.200195,592811400,4527.200195
21/09/2005,4521.5,4522.899902,4500.899902,4501.799805,699650400,4501.799805
22/09/2005,4503.5,4511.600098,4488.899902,4511.5,672034200,4511.5
23/09/2005,4509.600098,4527.600098,4500.5,4514,544417600,4514
26/09/2005,4517.200195,4565.299805,4517,4565.299805,690877800,4565.299805
27/09/2005,4569.299805,4596.700195,4566.399902,4576.700195,905511800,4576.700195
28/09/2005,4576.200195,4585,4561.799805,4575.200195,707652400,4575.200195
29/09/2005,4585,4622,4585,4617.399902,641987200,4617.399902
30/09/2005,4618.799805,4625.299805,4592.600098,4592.600098,718246600,4592.600098
3/10/2005,4593.600098,4599.5,4577.399902,4593.200195,276039000,4593.200195
4/10/2005,4590,4601.5,4581,4591.5,523580000,4591.5
5/10/2005,4590.700195,4590.700195,4496.799805,4496.799805,720515400,4496.799805
6/10/2005,4478.200195,4478.200195,4401.100098,4401.799805,665966400,4401.799805
7/10/2005,4403.899902,4431.200195,4382.700195,4400.100098,626633600,4400.100098
10/10/2005,4406.299805,4437.799805,4406.299805,4427.899902,502714400,4427.899902
11/10/2005,4426.899902,4427.5,4379,4392.299805,548580400,4392.299805
12/10/2005,4399.600098,4433.5,4399,4429.399902,556560800,4429.399902
13/10/2005,4417.600098,4418.399902,4367.5,4394.899902,619887200,4394.899902
14/10/2005,4390.299805,4395.100098,4359.700195,4371.299805,579580200,4371.299805
17/10/2005,4382.100098,4412.600098,4382.100098,4389.899902,502638000,4389.899902
18/10/2005,4398.799805,4425.200195,4398.799805,4422.5,664988000,4422.5
19/10/2005,4409.5,4410.700195,4345.899902,4345.899902,643906000,4345.899902
20/10/2005,4354.799805,4384.600098,4334.200195,4345.100098,554460600,4345.100098
21/10/2005,4330.600098,4334.600098,4277,4325.200195,545120600,4325.200195
24/10/2005,4322.600098,4325.5,4300.700195,4317.299805,586134400,4317.299805
25/10/2005,4331.799805,4372.600098,4331.600098,4350.799805,689587800,4350.799805
26/10/2005,4353,4400.600098,4352.600098,4400.600098,587230000,4400.600098
27/10/2005,4399.5,4407.700195,4382.299805,4389.200195,632486600,4389.200195
28/10/2005,4386.700195,4386.700195,4340.5,4340.5,622117600,4340.5
31/10/2005,4354.899902,4412.700195,4354.899902,4412.700195,453404400,4412.700195
1/11/2005,4416.600098,4429.299805,4413.299805,4425,313271200,4425
2/11/2005,4425.899902,4430.799805,4395.100098,4408.799805,598321600,4408.799805
3/11/2005,4418.899902,4467.399902,4418.899902,4460.899902,607394200,4460.899902
4/11/2005,4461.600098,4480.200195,4453.5,4468.299805,509535800,4468.299805
7/11/2005,4463.200195,4466.600098,4447.399902,4460.799805,450188400,4460.799805
8/11/2005,4459.700195,4501.200195,4459.299805,4501.200195,552630000,4501.200195
9/11/2005,4495.700195,4496.399902,4465.299805,4476.299805,533338000,4476.299805
10/11/2005,4477.200195,4493.399902,4470.200195,4492.299805,576715600,4492.299805
11/11/2005,4495.600098,4526.799805,4495.600098,4516.799805,715949400,4516.799805
14/11/2005,4524.600098,4553.600098,4524.5,4547.899902,604698000,4547.899902
15/11/2005,4546,4553.600098,4539.200195,4544.899902,691200000,4544.899902
16/11/2005,4543,4564.200195,4537.700195,4560.200195,657133800,4560.200195
17/11/2005,4559.799805,4584.899902,4559.100098,4570.100098,481489800,4570.100098
18/11/2005,4577.700195,4610.600098,4577.700195,4610.600098,564672000,4610.600098
21/11/2005,4608.299805,4613.899902,4598.200195,4598.200195,446993400,4598.200195
22/11/2005,4603.600098,4621.899902,4568.200195,4569.5,724162400,4569.5
23/11/2005,4571.799805,4589.799805,4560.799805,4562.399902,589924200,4562.399902
24/11/2005,4565.700195,4598.5,4565.700195,4594.899902,846268200,4594.899902
25/11/2005,4595.399902,4606.799805,4589.299805,4592.5,618597400,4592.5
28/11/2005,4596.100098,4610.200195,4590.5,4610.200195,474476400,4610.200195
29/11/2005,4601.399902,4601.700195,4570.100098,4585.299805,553083400,4585.299805
30/11/2005,4587.899902,4621.600098,4583.5,4583.600098,857056400,4583.600098
1/12/2005,4575.5,4575.5,4529.899902,4532.299805,1035850600,4532.299805
2/12/2005,4549.600098,4589.299805,4549.600098,4573.799805,702885800,4573.799805
5/12/2005,4578,4582.299805,4563.100098,4576.799805,417092000,4576.799805
6/12/2005,4574.299805,4587.100098,4556.100098,4568.700195,514444600,4568.700195
7/12/2005,4571.799805,4583.5,4570.700195,4576.299805,589420200,4576.299805
8/12/2005,4572.299805,4573.700195,4531.600098,4531.600098,681187200,4531.600098
9/12/2005,4529,4541.5,4506.299805,4534.799805,477145600,4534.799805
12/12/2005,4537.100098,4579.600098,4537.100098,4562.200195,453277800,4562.200195
13/12/2005,4561,4561,4538.700195,4538.700195,442861400,4538.700195
14/12/2005,4541.799805,4571.899902,4541.799805,4567.299805,554484000,4567.299805
15/12/2005,4569.700195,4592.100098,4561.200195,4575.399902,1374923400,4575.399902
16/12/2005,4575.799805,4590.899902,4554.899902,4590.899902,441449200,4590.899902
19/12/2005,4593,4621.700195,4593,4600.799805,440251200,4600.799805
20/12/2005,4603,4620.100098,4583.899902,4616.700195,462029600,4616.700195
21/12/2005,4616.799805,4660.600098,4616.799805,4659.899902,506967400,4659.899902
22/12/2005,4661.799805,4669.799805,4646.799805,4652,432021800,4652
23/12/2005,4653.5,4675,4653.5,4670.799805,490375200,4670.799805
28/12/2005,4669,4700.600098,4666.600098,4697.299805,244899800,4697.299805
29/12/2005,4702.5,4715.5,4700.200195,4715.200195,282434200,4715.200195
30/12/2005,4717.100098,4718.299805,4694.600098,4708.799805,234145000,4708.799805
3/01/2006,4707.799805,4726.700195,4698.200195,4721.100098,248734400,4721.100098
4/01/2006,4730.799805,4767.700195,4730.799805,4765.100098,474798600,4765.100098
5/01/2006,4765.299805,4773.299805,4751.799805,4757.899902,469821800,4757.899902
6/01/2006,4758.200195,4758.200195,4730.799805,4736.399902,374737800,4736.399902
9/01/2006,4747.700195,4778.700195,4747.5,4775.799805,477691000,4775.799805
10/01/2006,4774.899902,4781.899902,4751.299805,4761.700195,565482800,4761.700195
11/01/2006,4760.299805,4791.200195,4759.700195,4781.100098,577715400,4781.100098
12/01/2006,4785.200195,4800.700195,4772.799805,4781.700195,571640200,4781.700195
13/01/2006,4778.700195,4785.799805,4766.5,4784.299805,458929400,4784.299805
16/01/2006,4787.700195,4805.600098,4779.299805,4785.899902,461096400,4785.899902
17/01/2006,4788.399902,4818.100098,4787.700195,4817.299805,590740000,4817.299805
18/01/2006,4820,4820,4739.700195,4739.799805,726250400,4739.799805
19/01/2006,4743,4790.899902,4731,4790.899902,626178600,4790.899902
20/01/2006,4800.700195,4814.299805,4797.299805,4806.100098,661237600,4806.100098
23/01/2006,4800.700195,4800.700195,4728.600098,4766.600098,527457200,4766.600098
24/01/2006,4768.600098,4782.299805,4760.600098,4779.799805,603978600,4779.799805
25/01/2006,4783.799805,4819.799805,4780.299805,4812,700522400,4812
27/01/2006,4828.899902,4870.299805,4828.200195,4867.299805,591033600,4867.299805
30/01/2006,4868.799805,4896.299805,4868.799805,4892.200195,621714800,4892.200195
31/01/2006,4893.700195,4912.799805,4877.200195,4880.200195,664480400,4880.200195
1/02/2006,4887,4904.200195,4886,4903.899902,620197200,4903.899902
2/02/2006,4909.799805,4926.799805,4855.399902,4855.399902,726205600,4855.399902
3/02/2006,4851.899902,4855.100098,4797.700195,4832.100098,575185400,4832.100098
6/02/2006,4827.100098,4859.799805,4814.399902,4859.799805,497285800,4859.799805
7/02/2006,4862.799805,4867.700195,4837.600098,4850.299805,586634000,4850.299805
8/02/2006,4845.399902,4845.399902,4771.399902,4777,730761600,4777
9/02/2006,4784.600098,4820.200195,4784.299805,4820.200195,630537400,4820.200195
10/02/2006,4827.600098,4854.899902,4815.600098,4817.700195,580167400,4817.700195
13/02/2006,4804,4805.700195,4760.299805,4765.100098,528942800,4765.100098
14/02/2006,4766.600098,4808.200195,4763.200195,4808.200195,702053000,4808.200195
15/02/2006,4825.899902,4837.200195,4781.299805,4781.5,584118200,4781.5
16/02/2006,4775.399902,4776,4739.899902,4766.899902,611058200,4766.899902
17/02/2006,4769.5,4790.600098,4745.600098,4748.5,556896000,4748.5
20/02/2006,4761.700195,4788.100098,4756.299805,4788.100098,592063400,4788.100098
21/02/2006,4797.5,4830.200195,4793.5,4830.200195,685362800,4830.200195
22/02/2006,4833.799805,4849.200195,4827.299805,4842.5,714758000,4842.5
23/02/2006,4852.600098,4881.600098,4852.600098,4867.299805,754318400,4867.299805
24/02/2006,4856,4857.399902,4836.5,4849.399902,791788400,4849.399902
27/02/2006,4850.799805,4880.100098,4849,4880.100098,649418200,4880.100098
28/02/2006,4875.399902,4882.299805,4857.899902,4878.399902,678321800,4878.399902
1/03/2006,4871.600098,4872.600098,4813.799805,4813.799805,697696400,4813.799805
2/03/2006,4819.299805,4867.100098,4814.399902,4864.399902,820042400,4864.399902
3/03/2006,4867.100098,4897.700195,4858.899902,4862.100098,550987600,4862.100098
6/03/2006,4861.399902,4868.100098,4836.100098,4867.399902,476874000,4867.399902
7/03/2006,4858,4858,4822.5,4843.600098,566285400,4843.600098
8/03/2006,4833.600098,4838.799805,4810.799805,4835.700195,619215800,4835.700195
9/03/2006,4831.799805,4857.799805,4815.799805,4855.399902,677488200,4855.399902
10/03/2006,4853.5,4861.5,4847.200195,4849.399902,480542000,4849.399902
13/03/2006,4850.200195,4910.600098,4850.200195,4910.600098,471300000,4910.600098
14/03/2006,4909.700195,4920.799805,4893.700195,4893.700195,580863000,4893.700195
15/03/2006,4904.5,4923.200195,4898.799805,4907.200195,765582000,4907.200195
